label,review
0,[围观][思考]//@vinCent_________边超:[泪] ...//@杨凯-兰会所:别以为你以为，我就可以以为！    昨天以为 今天以为 明天以为 都可能是错误的以为 十年后的以为可能又和今天的以为相同 时间证明一切 实践检验以为 不管以为对与错 让节奏快一点 多尝试以为 积累经验
1,锦鸡舞，2年前在西江参加鼓藏节的时候看到过，最有特色的莫过于领舞的那条裙子[嘻嘻]
0,早知道以前买点这个存着，现在比黄金都贵。。[晕]
1,哈，真心招人喜欢呢！ //@NSR-JUDY:太可耐啦[爱你]@开心地游走 @梦里江滩
1,我是绝对hold住了的，是周总他先没hold住！[太开心]
1,[哈哈] //@畅游东南亚:回复@慕春彦:老北京话 //@慕春彦:美逼这个词带着凶狠的喜气。
0,郭总菜做的好，但人很谦和低调  //@冯雪cindy:开心和大家在一起 //@昆哥Q: 实在是官府菜，顶级范儿，看傻哥[晕][晕][晕] 高级到Shi啊，荣幸Shi啊[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]//@夏柠儿56:欢乐再聚，愉快的周末夜！[兔子]
1,这个神器不错啊[鼓掌][鼓掌]
0,人类，不要犯罪了！[泪] //@百变连旭:人类？朋友？它们用乞求和绝望的眼神对待冷漠和残忍，没有了调皮和灵气，静静的等待疾病和死亡，善良的人呀，去伸出援救之手吧，邪恶的人呀，你们又怎么能用罪恶的双手去屠杀这样一个又一个忠诚于我们的生灵.......
1,宝贝女儿水里游，可怜妈妈岸上瞅，盼着假期黄金周，全家乐享好个秋！[嘻嘻]
1,[晕][奥特曼] 小心火烛哈哈哈//@顾小兴:从此我又可以在前台处听到你天雷的笑声。[哈哈]
0,"万园之园[泪] //@布丁WJM：心痛?,太可惜了，如此圣境！[伤心]"
1,[?嘴][?嘴] //@嗜吃慧:中旗买的酸奶子，有年头没喝过了，要有点儿酪胆子就完美了[哈哈][哈哈][哈哈]@西?宋健 @一个卤蛋儿
1,[雪][雪][雪] //@故宫博物院:#紫禁城的初雪#今天有蓝天白云的相衬，颜色更加漂亮[爱你]
0,单身男女相互说要找有眼缘之类的都是鬼扯[晕]
0,这孙子，没准比农民还土//@ZH爱如空气:[哈哈][哈哈]//@珠海狗司令:没上岗证的农民做什么？―答案：做农委主任！[嘻嘻]//@ZH爱如空气: [泪]@永川读本@泽亚哥@重庆人在北京 //@冰凌花天空: 打工不易，做农民更难！
1,老婆收到从韩国寄来的礼物，我只是用手中的相机把它复制下来，因为本身已经很美了，只要跟着感觉就对了。最重要我们留下这么美好可爱的祝福！[鼓掌]
0,回复@colaSquirrel:哎呀，自己随便拍拍的啦…一人身兼多职，简直搞不好…[泪] //@colaSquirrel:顶级材料，精心制作值这个价，如果甜品摄影拍的更漂亮就更好了，肯定吸引很多人
0,回复@一只叫小熊的猫猫:行车驾驶中拍？真抬举我了[挖鼻屎]，我是真心想能驾驶啊[抓狂]可这当时整个马路上的车一动不动露天大停车场似的活生生四十五分钟就排在一个平时根本不会堵的红绿灯口了[抓狂]一点儿不夸张地说！灯一绿一红、、顶多就过一两辆车，第三辆就战战兢兢[晕]我旁边已经有很多司机开了门
0,#美食记# 飞?牛肉的N种吃法。。。硬是把自己给弄饿了[悲伤]
0,[泪] //@杨少斌ok: //@王琳_Catherine: 来世做人吧 //@万能的微博:#微公益联播# 千金易得，忠犬难求！喜喜陪伴着主人度过了人生中最后的时光，竟然生出了这么深的感情。真是不离不弃，感人至深！以后都要对狗狗好一点、再好一点，我们自己也会快乐幸福很多点。 [心]
0,#我爱黄金假日#让人眼馋的好吃的！感谢@Carey_洋洋912 的分享[泪]
0,你的好对别人来说就像一颗糖 吃了就没了[泪]你的坏对别人来说就像一个疤痕 留下就永久在[汗]Good night～[月亮][月亮][月亮]
1,IHG Pizza 烹饪课 - 大厨指导，团队协作，队员认真，最终成就美味的批萨[赞]。和大家分享我们酒店摄影师小菜的现场直击照片，他可是流了不少的口水啊！[嘻嘻]
1,我在杭州给你们加油[鼓掌][鼓掌]
1,你爹知道你骂街，又该说你了！[哈哈][哈哈] //@为嘛那么多人叫叮当:回复@邵彬Amy:太TM疼了 //@邵彬Amy:妹妹给你揉揉。别哭啊
1,豆豆表情开始丰富多彩了。[哈哈]
0,回复@永不停歇的牛牛:没有，还没买到[衰] //@永不停歇的牛牛:没有羊蛋蛋啊 //@马剑是谁:回复@美食重庆人:靠，没有。[衰][衰][衰]  //@美食重庆人:为何没有羊鞭[偷笑]
1,[哈哈][哈哈][哈哈]哇！?????作宣??理！[?你]
0,颜色真的好看 //@男人装:你永远猜不到我们要干什么，这就是男人装，编辑志琳的NOP口袋里不是排队想上男人装的姑娘照片，不是橡胶制品，而是~~吃的！[泪]，拥有萝莉心的性栏目编辑你伤不起啊！ // @王西王西 :  #NOP晒物主#  我以为男人装的编辑口袋里都得有橡胶制品呢，失望了哈哈。 @NOP官方微博
1,[火鸡] //@游向蓝天的鱼: 多谢头条博客[嘻嘻] //@头条博客:宴客菜春笋焖腩肉~
0,本来不想评论1:5的，因为实在是已经习惯了！但今天中午吃面条时，边上一老大妈居然都在聊：“哎呀！你还知道啊？中国队给泰国队打了个1：5哦！踢的真丑哦！”[失望]你说连基本不关心中国足球的大妈都知道了，并且觉得丢人。国猪，你还想怎么丢人？！对了，你连脸都不要了，也不算个人了！[哼]
0,[晕]忒冤了。
1,[哈哈][哈哈]//@寒嫣雨轩:真嫉妒。[哈哈][嘻嘻][good][微风] //@水墨婺源:[转发][玫瑰] //@Loc-九?: //@水墨婺源: [鼓掌][鼓掌] //@Mei海洋:老家，我要回来了。
0,Nepal Day 6:巴德岗杜巴广场生活篇 当地人最爱甜品，超级甜！寺庙前懒懒的小羊，蔬菜店，灰脖子乌鸦，有名的手工陶器，店铺偶遇的两个月豹猫小美女，特干净特粘人?老板说要送我，好想带走好想好想[抓狂][抓狂][抓狂] 我在这里:http://t.cn/z8LKNqW
1,回复@低碳朱:谢谢[可爱]You can buy on the internet. http://t.cn/zWlkBua http://t.cn/zWKXhqZ http://t.cn/zWrwV4b[心]
1,海师[哈哈][哈哈]
1,什么情况！！有情况啦@大海的鱼儿？//@ESPN赵阳:收到，已收藏！[嘻嘻] //@兔子Jack:孕妈妈不可吃的18种食物@ESPN赵阳
1,用了快3年电信，总体很满意~~//@ImCola: 移动别不服气，好好学着点，老百姓真要懂了2G、3G、TD、4G、5G分别是什么，你们丫全歇菜！作为被TD坑过两年的用户，我有资格说：去你马的TD！现在还留着移动号的原因一是换号麻烦，二是打电话还是移动靠谱，上网嘛...... //@Mr死鱼眼:5G只是流量而已[嘻嘻]
1,亲爱的客人:祝您入住愉快![爱你]
0,CTMD！[怒]//@墨脱春秋: 三峡和华能已经进驻，直流开发几成定局 //@唐古拉:这个，有印度干涉，估计他们没法得逞。 //@汪永晨:
1,同祝！！ //@周静平-没八卦过:[抱抱][赞]祝福加散播。
0,博主前两条已删的微博里，认定杀人者也是你的兄弟姐妹，要跟他们天堂相会，现在，开始转杀无赦的评论了。这是大义灭亲的节奏，我有点感动。我要是当你粉丝，关注你，应该是三天两头有惊喜。 //@程美信: //@社会罗宾汉: //@东山田少少:[泪][泪][泪][怒骂][怒骂][怒骂]可悲可恨！！！
1,回复@劲松侯老师:啥意思？您问一问冯会长 [哈哈][哈哈] //@劲松侯老师:[偷笑] //@边疆边吃边说:片子拼的有水?[哈哈]  //@予馨北京:[赞]是滴 老冯 正讲述东来顺三大贡献  //@胡滨微博:偶看@冯恩援 在做致词吧
1,啊，天哪！我终于可以说，Nokia也能用了！！！Nokia有无数铁粉啊//@邓天卓: 官方宣传喔！ //@Mars任鑫:谢谢@诺基亚 ，有Lumia的朋友记得下载“今夜酒店特价”WP7版哦！[嘻嘻]//@今夜酒店特价: 今夜酒店特价的WP7版本 使用体验越来越棒了 身边有用WP7手机朋友的 帮忙推荐下
1,#北海湾酒店美食DIY#雨天重游@厦门京闽北海湾酒店 ，另一番动人模样。还记得那天一起上过的屋顶么？[嘻嘻]@厦门蜀人 @顾不二章 @厦门的玲子 @巴蒂1999 @不捉老鼠的懒猫 @风惹尘埃 @空心菜XM @陈chen在厦门  我在:http://t.cn/zTYw1Jp
1,对啦！我们是豪华精选品牌在中国唯一一家＂宫殿式＂酒店。[亲亲]
1,小丸迎着夕阳，回程咯！[爱你]
0,#男生最帅的中国大学#矮油！现在大学男生以前的种种阳光、学院、个性、清爽、知性、活力、纯真......全然不见，拍出的照片怎么看着都象理发店里的那堆“伪娘”呢？！[怒]
1,第一次躺床上快睡着还爬起来发微博、嘉蔚给我讲了一件狠小的关于特哥的事情、我真的感动的泪都要下来了、总之一句话、遇见对的人、真的不知道有多好、真的特别好、我们愿意与对的你、生死不离、、贫贱不移、富贵不淫。这样浮夸的社会、还能拥有这样的爱情、我为我们感到骄傲！[爱你]晚安、龙哥、特哥、
0,还差@傅杰易言堂 @进步晓萌 @黄?雄 [泪] //@黄学祥:@音乐家黄勃，@东莞时报郭焱 ，@风子thewind ，@AudioJack ，认认这些老脸。
1,回复@菜菜鸟户外-黑皮:[鼓掌][鼓掌][鼓掌]非常好。 //@菜菜鸟户外-黑皮:确认不错~列入俱乐部经典路线~ //@齐云山风景区:乾隆皇帝曰：江南无双圣境，江南第一名山。
1,[鼓掌] //@神勇小白鼠二号:关注CDTV-3明晚九点 //@成都电视台幸福三频道: #幸福三频道 改版倒计时2天#  成都好人们的故事都很感人至深，城市因为有好人们的温暖而变得更美好！明晚9点，2011年度＂道德模范 成都好人＂颁奖晚会将在幸福三频道CDTV-3感动播出！
1,[哈哈][哈哈]坏蛋
0,我也讨厌 //@纠结的A型: 我讨厌鬼屋！[怒]
0,[衰]吃饭时间到了
0,换了新被罩，还是觉得自己臭臭的[汗][汗][汗][汗][衰][衰][衰][衰]
0,@临海听风的时光 您老人家的手机我实在搞不定[泪]
0,这个硬件要加强哦[泪]
0,坚决支持原创 打击乱流动 扰乱金融市场 造成股?场大降 习哥挺住呀[抓狂][抓狂][抓狂]
0,大手笔。。[泪]撒的我都心痛
0,回复@桔猪:逼真吧[嘻嘻] //@桔猪:你们这都是不让人活的节奏啊?[抓狂][抓狂][抓狂]
0,刚刚“东成西就”的喜悦还未散去，京城开始降“黄金”[衰]
0,如果属实，必须严惩凶手[怒][愤怒]
1,祝豆爹顺利通过，等你的好消息！回来喝啤酒吃烤串给你庆祝！@毛豆的mm [哈哈][哈哈][哈哈]
0,晚饭时间来了，果断吃起 //@jstyle:居然都没吃过[晕] //@盛大师: 吃货好去处。[偷笑] //@李峥嵘:今儿天不错，去吃吧，不能辜负这大好时光 @胡大治 @蔡幼林 @黄村 @林碰碰 @北京老老徐 @
1,这是典型的收物还图[嘻嘻]，应该谢谢你，希望你喜欢。
1,回复@居周刊陈永海:媒体虽然有“欲加之罪”之嫌，但苍蝇不叮无缝的蛋。开发商屁股上那点屎谁都能看的到。只是有的媒体只盯着乳房说事，有的就想暴他的菊花。出发点不一样，这也算百家争鸣吧！做个盯蛋的苍蝇，有犀利的嗅觉才行，麻木到连坨屎都看不到也没多大意义了。[哈哈]
0,怪不得那么多砖家要让北京涨价呢 //@Wowo0555: 震惊了我的小伙伴啊。[晕][晕][晕]
0,我发现人真的有“选择性记忆”，或者叫“阶段性失忆”。身边一个朋友，感觉早就认识，见面也会打招呼，偶尔聊天。。可我就是想不起我们是如何认识，怎么认识？直到我再一次看到朋友的网名[晕]#欣在自说自话#
0,父爱深沉！[泪][泪][泪] //@浮云天马心:有人，坚持着努力地活着、然后最终成就了自己。普通人的父母，更不平凡的爱。  //@渡渡鸟文摘:这个父亲，让人泪流满面。哭到抽噎。关于家庭教育，没有什么可以纠结，即使匿迹藏踪的苦劳苦作，心头有爱与责任，所有的重量都会化作天堂的阶梯。。。泪飞。
1,我来自未来[哈哈]
0,回复@芯宜妈:南瓜圆子红豆汤的方子在这里：http://t.cn/zTMMne7 //@芯宜妈:漂亮，求链接[爱你] //@Nicole的生活书:回复@亚历山大NAN:捏成大大的丸子[哈哈]  //@亚历山大NAN:很想吃，但有密集恐惧症怎么破？[泪]
0,让我想起那位被萝莉用平底锅拍成植物人的大叔[吃惊][晕]
1,? //@常小丢:[哈哈] //@小熙潺潺: [嘻嘻][嘻嘻]
0,[衰][衰][衰] //@微博泰国:转发微博
0,? //@Sir阿怪:皇上?乞??方??？//@床上的Alice:双方正在举证！ //@鹦鹉史航:这个违规？？？我和我的老伙伴都气哭了。 //@老年痴呆的小孩子:@鹦鹉史航  //@光头王凯:这个也违规？[晕]//@刘新征:这个哪里违规了？？？[衰]
0,"和交材料似的准备自己的材料,怎么那么费劲哪,程序怎么就那么烦人啊?[怒]"
1,给力[哈哈][哈哈][给力]
0,昨晚做了一个至记事以来最可怕的一个噩梦  装修 领证结婚 办酒席 当爸爸 老婆生的还是儿子 理论上这些都是喜事 可全在一年之内发生了 醒了一身冷汗 顿时表示鸭梨山大  别特么懒了 起床挣钱儿吧。。。[晕][晕][晕]
1,广播还是电视的？看样子是电视的。//@沈宏非: 如果她接下来的那句不是＂肥而不腻＂，就特么没资格做专业电视美食节目主持人！ //@陈晓卿:坏伦。。。 //@想说就说的高老师:[哈哈][哈哈][哈哈][哈哈]
1,这么凉快的周末真应该散步逛街，或户外吃饭。[嘻嘻]大家有这样的感觉吗？
0,[哼]，又来刺激我们，10月7日下午三点有空伐？早上爱特你的，也不回个给我[怒]
1,[晕][晕][晕]姐姐杨白劳表示也很辛苦呢！早！[嘻嘻][太阳][微风] //@孙烨:真是辛苦啊。看来当今杨白老是真的厉害啊[哈哈] //@禚洪梅:最近确实有点工作强度大，事情都赶到一起了。真是辛苦呢！[呵呵]  //@D388雒萍:某人最近太累了  //@空调省电:回复@侯?辉:中央省30%左右家用的15左右
1,@郭德纲 先生，您这是要干吗？@非你莫属 主创人员来@今夜有戏 做客，您可不能动手呀！！[嘻嘻] [鼓掌] 各位《今夜》迷、《非你》迷们，终于盼到这期节目的播出了！！今夜的《今夜》，看过来吧~~~
1,好几年前与Desmond Richardson 这位前Alvin Ailey 明星合作舞剧奥赛罗，拍摄成DVD ，这次在达拉斯gala 上见到他！一点都没变[嘻嘻]
0,我也要看[泪]
1,谢谢[可爱]
1,【跑步第26天[萌萌扭屁股]】中午和@崔恪 黄草湾两圈3公里，今天温度和阳光都不错，跑完还饿了，真难得，有点低血糖，哇咔咔~[嘻嘻]
0,没酒吗，怎么宵夜//@王旭de美食影像:哥   大半夜的  还让人睡不啊[馋嘴][晕]
0,满陇桂雨[泪]杭州这些个地名都这么美好，我想杭州了[泪]
0,[鼓掌][鼓掌]了不起的娱乐先锋团队[给力]//@空洞的虎牙: 青葱岁月啊[泪]//@xin_may: @杜老爷01 @怪人林洋1979 @侯??? @黄珏JJ @霍小刚刚 @金斌kingsley @金若男 @空洞的虎牙 @老柳Andrew @两个瓶子叮当 @绿绿荔 @飘飘叶520 @天工话事人 @VVuTing @王健_Alan 很有感慨，一群牛人当年做了一串牛事
0,//@马云路6://@杨may_: 现在的老师都怎么了[怒] //@Vanilla瀚文:太暴力了...还好我的老师不是这样的
1,这帮大人令人发指//@棒头妈妈Nico: [哈哈][哈哈][哈哈]
1,[嘻嘻][哈哈]猜对的人真多啊！哥哥威武！[威武]//@艾尔肯阿布都拉:谢谢，你辛苦啦[心]
0,刚刚去完，美得头昏目眩，赞！[晕]
0,不要污蔑依晨[抓狂]
0,夜晚的时候，每个心灵都很脆弱，看着照片和文字，心里面很难受啊~[泪]//@说话秘笈: 据称摄影师将这组照片卖给了法国一家报纸，照片刊登当日，报纸销售一空。
1,真像啊[哈哈][哈哈]
0,我哭了吧，将来怎么辅导孩子完成暑期作业啊？//@萧逸云_Frank叔叔: 从小搞人民的脑子，搞到她长大了看政府报告等公文都麻木。 //@KDS_忍者乱太郎: 我抓狂了~[抓狂]//@璐_928: 我哭了[泪]
0,//@大军阀秦晨: //@晓霞妹饱:基因变异了[衰] //@云-波:转发微博
0,艹 吃个肯德基被贴条了，这顿有点儿贵[衰]
1,#南京金奥费尔蒙酒店#时装秀闪亮登场[鼓掌]
1,撒玛，那不是因为爱吗 //@陈默撒吗:这转帖太流氓了。 @轻轻陈   @台客丹  // @杨2婕娜姆 : 很香，很甜，很温柔[哈哈]  @陈默撒吗   @丫头-莎小莎
